case_study,table,column,sql_type,abstract_type,nullable,is_pk,fk_target_table,fk_target_column,source
FLEX2,COURSE_REGISTRATION,LAST_MODIFIED_ON,DATE,date,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION,FEEDBACK_STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION,REPEAT_COURSE_ID,VARCHAR2(10),string,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION,RESTRICTED_COURSE_ID,VARCHAR2(3),string,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,OFFER_ID,"NUMBER(12,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,ROLL_NO,"NUMBER(12,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,CAMP_ID,"NUMBER(3,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,SEM_ID,"NUMBER(8,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,COURSE_ID,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,SECTION_ID,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,RELATION_ID,CHAR(2),string,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,REG_STATUS,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,GRADE_POINT,"NUMBER(3,2)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,GRADE,VARCHAR2(5),string,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,IS_REPLACED,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,REPLACED_WITH,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,REG_APPROVAL_DATE,DATE,date,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,CREATED_BY,"NUMBER(8,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,CREATED_ON,DATE,date,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,LAST_MODIFIED_BY,"NUMBER(8,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,LAST_MODIFIED_ON,DATE,date,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,FEEDBACK_STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,REPEAT_COURSE_ID,VARCHAR2(10),string,True,False,,,Flex1.sql
FLEX2,COURSE_REGISTRATION_T,RESTRICTED_COURSE_ID,VARCHAR2(3),string,True,False,,,Flex1.sql
FLEX2,C_TEMP,ROLLNO,"NUMBER(10,0)",number,True,False,,,Flex1.sql
FLEX2,C_TEMP,PERCENTAGE,"NUMBER(10,0)",number,True,False,,,Flex1.sql
FLEX2,C_TEMP,TESTDATE,DATE,date,True,False,,,Flex1.sql
FLEX2,DEPARTMENT,DEPT_ID,"NUMBER(4,0)",number,False,True,,,Flex1.sql
FLEX2,DEPARTMENT,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,DEPARTMENT,CODE,CHAR(6),string,True,False,,,Flex1.sql
FLEX2,DEPARTMENT,ADDRESS,VARCHAR2(150),string,True,False,,,Flex1.sql
FLEX2,DEPARTMENT,CITY,VARCHAR2(20),string,True,False,,,Flex1.sql
FLEX2,DEPARTMENT,TEL_NO,VARCHAR2(13),string,True,False,,,Flex1.sql
FLEX2,DEPARTMENT,TEL_EXT,VARCHAR2(5),string,True,False,,,Flex1.sql
FLEX2,DEPARTMENT,FAX_NO,VARCHAR2(12),string,True,False,,,Flex1.sql
FLEX2,DEPARTMENT,DEPT_TYPE_ID,"NUMBER(1,0)",number,True,False,D_DEPT_TYPE,TYPE_ID,Flex1.sql
FLEX2,DEPT_PROGRAM,DP_ID,"NUMBER(4,0)",number,False,True,,,Flex1.sql
FLEX2,DEPT_PROGRAM,PROG_ID,"NUMBER(4,0)",number,True,False,PROGRAM,PROG_ID,Flex1.sql
FLEX2,DEPT_PROGRAM,DEPT_ID,"NUMBER(4,0)",number,True,False,DEPARTMENT,DEPT_ID,Flex1.sql
FLEX2,DISCIPLINE_PREFERENCE,ARN,"NUMBER(10,0)",number,False,True,STUDENT_PERSONAL_INFO,ARN,Flex1.sql
FLEX2,DISCIPLINE_PREFERENCE,PROG_ID,"NUMBER(4,0)",number,False,True,PROGRAM,PROG_ID,Flex1.sql
FLEX2,DISCIPLINE_PREFERENCE,RATING,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,DISCIPLINE_PREFERENCE,ISSELECTED,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,DISCIPLINE_PREFERENCE,ENTRYTEST_MARKS,"NUMBER(5,2)",number,True,False,,,Flex1.sql
FLEX2,DISCIPLINE_PREFERENCE,ENTRYTEST_TYPE,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,ID,"NUMBER(5,0)",number,False,True,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,ARN,"NUMBER(10,0)",number,True,False,STUDENT_PERSONAL_INFO,ARN,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,PROG_ID,"NUMBER(4,0)",number,True,False,PROGRAM,PROG_ID,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,VERIFIED_BY,"NUMBER(8,0)",number,True,False,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,VERIFIED_ON,DATE,date,True,False,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,IS_FACULTY,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,IS_ALUMNI,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,AVAIL_TRANSPORT,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,ADMISSION_TYPE,VARCHAR2(100),string,True,False,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,MODIFIED_BY,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,MODIFIED_ON,DATE,date,True,False,,,Flex1.sql
FLEX2,DOCUMENT_VERIFICATION,STATUS,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,D_COURSE_EVALUATION,EVAL_TYPE_ID,"NUMBER(3,0)",number,False,True,,,Flex1.sql
FLEX2,D_COURSE_EVALUATION,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_COURSE_EVALUATION,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_COURSE_EVALUATION,SHORT_NAME,VARCHAR2(10),string,True,False,,,Flex1.sql
FLEX2,D_COURSE_EVALUATION,DISPLAY_ORDER,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,D_COURSE_LEVEL,LEVEL_ID,"NUMBER(2,0)",number,False,True,,,Flex1.sql
FLEX2,D_COURSE_LEVEL,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_COURSE_LEVEL,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_COURSE_RELATION,RELATION_ID,CHAR(2),string,False,True,,,Flex1.sql
FLEX2,D_COURSE_RELATION,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_COURSE_RELATION,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_COURSE_TYPE,TYPE_ID,"NUMBER(2,0)",number,False,True,,,Flex1.sql
FLEX2,D_COURSE_TYPE,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_COURSE_TYPE,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEGREE_TYPE,DT_ID,"NUMBER(2,0)",number,False,True,,,Flex1.sql
FLEX2,D_DEGREE_TYPE,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEGREE_TYPE,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,CAMP_ID,"NUMBER(3,0)",number,False,True,CAMPUS,CAMP_ID,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,SCH_ID,"NUMBER(4,0)",number,False,True,SCHOOL,SCH_ID,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,EVAL_TYPE_ID,"NUMBER(3,0)",number,False,True,D_COURSE_EVALUATION,EVAL_TYPE_ID,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,WEIGHT_FROM,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,WEIGHT_TO,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,WEIGHT_DEF_VALUE,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,WEIGHT_MSG,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,BEST_OF_FROM,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,BEST_OF_TO,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,BEST_OF_DEF_VALUE,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,BEST_OF_MSG,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,DISPLAY_ORDER,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,IS_DEFAULT,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME,COURSE_TYPE,"NUMBER(2,0)",number,False,True,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,CAMP_ID,"NUMBER(3,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,SCH_ID,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,EVAL_TYPE_ID,"NUMBER(3,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,WEIGHT_FROM,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,WEIGHT_TO,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,WEIGHT_DEF_VALUE,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,WEIGHT_MSG,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,BEST_OF_FROM,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,BEST_OF_TO,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,BEST_OF_DEF_VALUE,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,BEST_OF_MSG,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,DISPLAY_ORDER,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,IS_DEFAULT,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_,COURSE_TYPE,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,CAMP_ID,"NUMBER(3,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,SCH_ID,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,EVAL_TYPE_ID,"NUMBER(3,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,WEIGHT_FROM,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,WEIGHT_TO,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,WEIGHT_DEF_VALUE,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,WEIGHT_MSG,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,BEST_OF_FROM,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,BEST_OF_TO,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,BEST_OF_DEF_VALUE,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,BEST_OF_MSG,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,DISPLAY_ORDER,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,IS_DEFAULT,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_SCHEME_T,COURSE_TYPE,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,EVAL_TYPE_ID,"NUMBER(3,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,WEIGHT_FROM,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,WEIGHT_TO,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,WEIGHT_DEF_VALUE,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,WEIGHT_MSG,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,BEST_OF_FROM,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,BEST_OF_TO,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,BEST_OF_DEF_VALUE,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,BEST_OF_MSG,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,DISPLAY_ORDER,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,IS_DEFAULT,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_EVAL_TEMP,COURSE_TYPE,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,D_DEPT_TYPE,TYPE_ID,"NUMBER(1,0)",number,False,True,,,Flex1.sql
FLEX2,D_DEPT_TYPE,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_DEPT_TYPE,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_EMP_DESIGNATION,DESIGNATION_ID,"NUMBER(4,0)",number,False,True,,,Flex1.sql
FLEX2,D_EMP_DESIGNATION,TITLE,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,D_EMP_DESIGNATION,SHORT_NAME,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,D_EMP_DESIGNATION,DISPLAY_ORDER,"NUMBER(3,0)",number,True,False,,,Flex1.sql
FLEX2,D_EMP_DESIGNATION,IS_FACULTY,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_EMP_DESIGNATION,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_EMP_STATUS,EMP_STATUS_ID,"NUMBER(2,0)",number,False,True,,,Flex1.sql
FLEX2,D_EMP_STATUS,TITLE,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,D_EMP_STATUS,DISPLAY_ORDER,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,D_EMP_STATUS,IS_DISPLAY,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_EMP_TYPE,EMP_TYPE_ID,"NUMBER(1,0)",number,False,True,,,Flex1.sql
FLEX2,D_EMP_TYPE,TITLE,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,D_EMP_TYPE,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_FAMILY_RELATION,REL_TYPE_ID,"NUMBER(2,0)",number,False,True,,,Flex1.sql
FLEX2,D_FAMILY_RELATION,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_FAMILY_RELATION,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_GENDER,GENDER_ID,"NUMBER(10,0)",number,False,True,,,Flex1.sql
FLEX2,D_GENDER,GENDER,VARCHAR2(10),string,True,False,,,Flex1.sql
FLEX2,D_PHD_FUNDEDBY,FUNDED_ID,"NUMBER(10,0)",number,False,True,,,Flex1.sql
FLEX2,D_PHD_FUNDEDBY,FUNDED_TEXT,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_PHD_FUNDEDBY,SHORT_NAME,VARCHAR2(10),string,True,False,,,Flex1.sql
FLEX2,D_PROGRAM_LEVEL,LEVEL_ID,"NUMBER(2,0)",number,False,True,,,Flex1.sql
FLEX2,D_PROGRAM_LEVEL,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_PROGRAM_LEVEL,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_PROGRAM_SPECIALIZATION,SP_ID,VARCHAR2(100),string,True,False,,,Flex1.sql
FLEX2,D_PROGRAM_SPECIALIZATION,TITLE,VARCHAR2(64),string,True,False,,,Flex1.sql
FLEX2,D_PROGRAM_SPECIALIZATION,PROG_ID,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,D_PROGRAM_SPECIALIZATION,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_REG_STATUS,STATUS_ID,"NUMBER(2,0)",number,False,True,,,Flex1.sql
FLEX2,D_REG_STATUS,TITLE,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,D_SHIFT,SHIFT_ID,CHAR(1),string,False,True,,,Flex1.sql
FLEX2,D_SHIFT,TITLE,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,D_SHIFT,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_STUDENT_REG_STATUS,STATUS_ID,"NUMBER(1,0)",number,False,True,,,Flex1.sql
FLEX2,D_STUDENT_REG_STATUS,TITLE,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,D_STUDENT_REG_STATUS,IS_DISPLAY,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_STUDENT_STATUS,STATUS_ID,"NUMBER(1,0)",number,False,True,,,Flex1.sql
FLEX2,D_STUDENT_STATUS,TITLE,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,D_STUDENT_STATUS,IS_DISPLAY,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_STUDY_PLAN_ELECTIVE,ELECTIVE_ID,"NUMBER(4,0)",number,False,True,,,Flex1.sql
FLEX2,D_STUDY_PLAN_ELECTIVE,CODE,VARCHAR2(8),string,True,False,,,Flex1.sql
FLEX2,D_STUDY_PLAN_ELECTIVE,TITLE,VARCHAR2(60),string,True,False,,,Flex1.sql
FLEX2,D_STUDY_PLAN_ELECTIVE,SCH_DOM_ID,VARCHAR2(5),string,True,False,SCHOOL_DOMAIN,SCH_DOM_ID,Flex1.sql
FLEX2,D_STUDY_PLAN_ELECTIVE,CREDIT_HRS,"NUMBER(4,2)",number,True,False,,,Flex1.sql
FLEX2,D_TEACHER_ACTIVITY,ACT_ID,"NUMBER(4,0)",number,False,True,,,Flex1.sql
FLEX2,D_TEACHER_ACTIVITY,ACT_DESC,VARCHAR2(1000),string,True,False,,,Flex1.sql
FLEX2,D_TEACHER_ACTIVITY,IS_DDL,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_TEACHER_ACTIVITY,IS_ACTIVE,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_USER_TYPE,USER_TYPE_ID,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,D_USER_TYPE,TITLE,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,D_USER_TYPE,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,EMP_ID,"NUMBER(8,0)",number,False,True,,,Flex1.sql
FLEX2,EMPLOYEE,EMP_NAME,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,DOB,DATE,date,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,CNIC,VARCHAR2(15),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,GENDER,CHAR(1),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,EMAIL,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,PEC_NUMBER,VARCHAR2(15),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,CURR_ADDRESS,VARCHAR2(250),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,CURR_TELNO,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,CURR_MOBILE_NO,VARCHAR2(25),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,PERM_ADDRESS,VARCHAR2(250),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,PERM_TELNO,VARCHAR2(30),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,PERM_MOBILE_NO,VARCHAR2(25),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,DESIGNATION_ID,"NUMBER(4,0)",number,True,False,D_EMP_DESIGNATION,DESIGNATION_ID,Flex1.sql
FLEX2,EMPLOYEE,CAMP_ID,"NUMBER(3,0)",number,True,False,CAMPUS,CAMP_ID,Flex1.sql
FLEX2,EMPLOYEE,HRM_ID,VARCHAR2(12),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,EMP_TYPE_ID,"NUMBER(1,0)",number,True,False,D_EMP_TYPE,EMP_TYPE_ID,Flex1.sql
FLEX2,EMPLOYEE,IS_HOD,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,IS_DIRECTOR,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,STATUS,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,CREATED_BY,"NUMBER(4,0)",number,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,CREATED_DATE,DATE,date,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,SCH_ID,"NUMBER(4,0)",number,True,False,SCHOOL,SCH_ID,Flex1.sql
FLEX2,EMPLOYEE,DEPT_ID,"NUMBER(4,0)",number,True,False,DEPARTMENT,DEPT_ID,Flex1.sql
FLEX2,EMPLOYEE,HIRE_DATE,DATE,date,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,MARITAL_STATUS,VARCHAR2(5),string,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,CURR_CITY,"NUMBER(5,0)",number,True,False,CITY,CITY_ID,Flex1.sql
FLEX2,EMPLOYEE,PERM_CITY,"NUMBER(5,0)",number,True,False,CITY,CITY_ID,Flex1.sql
FLEX2,EMPLOYEE,PERM_COUNTRY,"NUMBER(5,0)",number,True,False,,,Flex1.sql
FLEX2,EMPLOYEE,CURR_COUNTRY,"NUMBER(5,0)",number,True,False,COUNTRY,COUNTRY_ID,Flex1.sql
FLEX2,EMPLOYEE,IS_EXAMINER,"NUMBER(10,0)",number,True,False,,,Flex1.sql
FLEX2,EXCEPTION_DETAIL,EXP_ID,"NUMBER(10,0)",number,False,True,,,Flex1.sql
FLEX2,EXCEPTION_DETAIL,EXCEPTION,VARCHAR2(4000),string,True,False,,,Flex1.sql
FLEX2,EXCEPTION_DETAIL,INNER_EXCEPTION,VARCHAR2(4000),string,True,False,,,Flex1.sql
FLEX2,EXCEPTION_DETAIL,ROLL_NO,"NUMBER(12,0)",number,True,False,STUDENT_PROGRAM,ROLL_NO,Flex1.sql
FLEX2,EXCEPTION_DETAIL,PAGE_NAME,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,EXCEPTION_DETAIL,CREATED_DATE,DATE,date,True,False,,,Flex1.sql
FLEX2,EXEMPTED_COURSES,ROLL_NO,"NUMBER(12,0)",number,False,True,STUDENT_PROGRAM,ROLL_NO,Flex1.sql
FLEX2,EXEMPTED_COURSES,COURSE_ID,"NUMBER(4,0)",number,False,True,COURSE,COURSE_ID,Flex1.sql
FLEX2,EXEMPTED_COURSES,REMARKS,VARCHAR2(50),string,True,False,,,Flex1.sql
FLEX2,EXEMPTED_COURSES,CREATED_BY,"NUMBER(8,0)",number,True,False,,,Flex1.sql
FLEX2,EXEMPTED_COURSES,CREATED_DATE,DATE,date,True,False,,,Flex1.sql
FLEX2,FB_CGPA_BAND,CGPA_BAND_ID,"NUMBER(1,0)",number,False,True,,,Flex1.sql
FLEX2,FB_CGPA_BAND,CGPA_BAND,VARCHAR2(20),string,True,False,,,Flex1.sql
FLEX2,FB_PERFORMA,PID,NUMBER,number,False,True,,,Flex1.sql
FLEX2,FB_PERFORMA,TEXT,VARCHAR2(100),string,True,False,,,Flex1.sql
FLEX2,FB_QUESTIONS,QUESTION_ID,"NUMBER(3,0)",number,False,True,,,Flex1.sql
FLEX2,FB_QUESTIONS,CATEGORY_ID,"NUMBER(2,0)",number,True,False,FB_QUESTIONS_CATEGORY,CATEGORY_ID,Flex1.sql
FLEX2,FB_QUESTIONS,TEXT,VARCHAR2(4000),string,True,False,,,Flex1.sql
FLEX2,FB_QUESTIONS,WEIGHT,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,FB_QUESTIONS,DISPLAY_ORDER,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,FB_QUESTIONS,ISACTIVE,"NUMBER(1,0)",number,True,False,,,Flex1.sql
FLEX2,FB_QUESTIONS,CREATED_BY,"NUMBER(8,0)",number,True,False,,,Flex1.sql
FLEX2,FB_QUESTIONS,CREATED_ON,DATE,date,True,False,,,Flex1.sql
FLEX2,FB_QUESTIONS,CONTROL_TYPE,"NUMBER(2,0)",number,True,False,,,Flex1.sql
FLEX2,FB_QUESTIONS_CATEGORY,CATEGORY_ID,"NUMBER(2,0)",number,False,True,,,Flex1.sql
FLEX2,FB_QUESTIONS_CATEGORY,TEXT,VARCHAR2(800),string,True,False,,,Flex1.sql
FLEX2,FB_QUESTIONS_CATEGORY,PID,NUMBER,number,True,False,FB_PERFORMA,PID,Flex1.sql
FLEX2,FB_QUESTIONS_CHOICE,QUESTION_ID,"NUMBER(3,0)",number,False,True,FB_QUESTIONS,QUESTION_ID,Flex1.sql
FLEX2,FB_QUESTIONS_CHOICE,CHOICE_ID,"NUMBER(3,0)",number,False,True,,,Flex1.sql
